,NAME,LATITUDE,LONGITUDE,ST_NUM,ST_NAME,ST_NAME_SUF,ZIPCODE,CATEGORY
504044000.0,BOSTON UNIVERSITY TRSTS OF,764379.0,2953011.0,139 ,BAY STATE,RD ,2215.0,Education
504045000.0,BOSTON UNIVERSITY TRSTS,764355.0,2953014.0,141 ,BAY STATE,RD ,2215.0,Education
504046000.0,BOSTON UNIVERSITY TRSTS OF,764330.0,2953015.0,143 ,BAY STATE,RD ,2215.0,Education
504047000.0,BOS UNIVERSITY TRST OF,764306.0,2953018.0,145 ,BAY STATE,RD ,2215.0,Education
504048000.0,BOS UNIVERSITY TRST OF,764265.0,2953021.0,147 ,BAY STATE,RD ,2215.0,Education
504049000.0,BOSTON UNIVERSITY TRS OF,764165.0,2953033.0,153 ,BAY STATE,RD ,2215.0,Education
504051000.0,BOSTON UNIVERSITY TRS OF,764114.0,2953038.0,157 ,BAY STATE,RD ,2215.0,Education
504052000.0,BOSTON UNIVERSITY TRS OF,764090.0,2953040.0,159 ,BAY STATE,RD ,2215.0,Education
504053000.0,BOSTON UNIVERSITY TRS OF,764067.0,2953043.0,161 ,BAY STATE,RD ,2215.0,Education
504054000.0,BOSTON UNIVERSITY TRS OF,764044.0,2953044.0,163 ,BAY STATE,RD ,2215.0,Education
504056000.0,BOSTON UNIVERSITY TRS OF,764002.0,2953049.0,167 ,BAY STATE,RD ,2215.0,Education
504057000.0,BOSTON UNIVERSITY TRS OF,763980.0,2953052.0,169 ,BAY STATE,RD ,2215.0,Education
504058000.0,BOSTON UNIVERSITY TS OF,763957.0,2953054.0,171 ,BAY STATE,RD ,2215.0,Education
504059000.0,BOSTON UNIVERSITY TRSTS OF,763934.0,2953057.0,173 ,BAY STATE,RD ,2215.0,Education
504060000.0,BOSTON UNIVERSITY TRS OF,763913.0,2953059.0,175 ,BAY STATE,RD ,2215.0,Education
504061000.0,BOSTON UNIVERSITY TRS OF,763891.0,2953061.0,177 ,BAY STATE,RD ,2215.0,Education
504062000.0,BOSTON UNIVERSITY TRS OF,763869.0,2953064.0,179 ,BAY STATE,RD ,2215.0,Education
504063000.0,BOSTON UNIVERSITY TRS OF,763847.0,2953066.0,181 ,BAY STATE,RD ,2215.0,Education
504064000.0,BOSTON UNIVERSITY TRSTS OF,763824.0,2953068.0,183 ,BAY STATE,RD ,2215.0,Education
504065000.0,BOSTON UNIVERSITY TRS OF,763802.0,2953071.0,185 ,BAY STATE,RD ,2215.0,Education
504068000.0,BOS UNIVERSITY TRST OF,763729.0,2953079.0,191 ,BAY STATE,RD ,2215.0,Education
504069000.0,BOSTON UNIVERSITY TRSTS OF,763703.0,2953081.0,193 ,BAY STATE,RD ,2215.0,Education
504070000.0,BOSTON UNIVERSITY TRSTS,763681.0,2953082.0,195 ,BAY STATE,RD ,2215.0,Education
504071000.0,BOSTON UNIVERSITY TRST OF,763659.0,2953085.0,197 ,BAY STATE,RD ,2215.0,Education
504072000.0,BOSTON UNIVERSITY TRS OF,763637.0,2953088.0,199 ,BAY STATE,RD ,2215.0,Education
504073000.0,BOSTON UNIVERSITY TRS OF,763614.0,2953090.0,201 ,BAY STATE,RD ,2215.0,Education
504074000.0,BOSTON UNIVERSITY TRSTS,763592.0,2953092.0,203 ,BAY STATE,RD ,2215.0,Education
504075000.0,TRUSTEES OF BOSTON UNIV,763570.0,2953094.0,205 ,BAY STATE,RD ,2215.0,Education
504076000.0,BOSTON UNIVERSITY TRSTS OF,763547.0,2953097.0,207 ,BAY STATE,RD ,2215.0,Education
504077000.0,BOSTON UNIVERSITY TRSTS OF,763525.0,2953099.0,209 ,BAY STATE,RD ,2215.0,Education
504079000.0,TRSUTEES OF BOSTON UNIVERSIT,763448.0,2953107.0,213  -217,BAY STATE,RD ,2215.0,Education
504080000.0,BOSTON UNIVERSITY TRSTS OF,764099.0,2952719.0,2 ,SHERBORN,ST ,2215.0,Education
504081000.0,BOSTON UNIVERSITY TRSTS OF,764031.0,2952729.0,609  615,COMMONWEALTH,AV,2215.0,Education
504085000.0,KENMORE MONTROSE LLC MASS LLC,763909.0,2952748.0,623 ,COMMONWEALTH,AV,2215.0,Commercial
504086000.0,TRUSTEES OF BOSTON UNIV,763885.0,2952751.0,625 ,COMMONWEALTH,AV,2215.0,Education
504087000.0,TRUSTEES OF BOSTON UNIVERSITY,763861.0,2952754.0,627 ,COMMONWEALTH,AV,2215.0,Education
504088000.0,TRUSTEES OF BOSTON UNIVERSITY,763837.0,2952758.0,629 ,COMMONWEALTH,AV,2215.0,Education
504089000.0,BOSTON UNIVERSITY TRS OF,763754.0,2952774.0,631  639,COMMONWEALTH,AV,2215.0,Education
504089001.0,TRUSTEES OF BOSTON UNIVERSIT,763607.0,2952795.0,645 ,COMMONWEALTH,AV,2215.0,Commercial
504100000.0,BOSTON UNIVERSITY TRSTS OF,763446.0,2952814.0,659  665,COMMONWEALTH,AV,2215.0,Commercial
504101000.0,BOS UNIVERSITY TRST OF,763397.0,2952955.0, ,BAY STATE,RD ,2215.0,Education
504103000.0,TRUSTEES OF BOSTON UNIV,763448.0,2952949.0,214 ,BAY STATE,RD ,2215.0,Education
504104000.0,BOSTON UNIVERSITY TRSTS THE,763471.0,2952946.0,212 ,BAY STATE,RD ,2215.0,Education
504105000.0,BOSTON UNIVERSITY TRSTS OF,763492.0,2952943.0,210 ,BAY STATE,RD ,2215.0,Education
504106000.0,BOSTON UNIVERSITY TRS OF,763514.0,2952941.0,208 ,BAY STATE,RD ,2215.0,Education
504107000.0,BOSTON UNIVERSITY TRS OF,763536.0,2952938.0,206 ,BAY STATE,RD ,2215.0,Education
504108000.0,TRUSTEES OF BOSTON UNIV,763559.0,2952936.0,204 ,BAY STATE,RD ,2215.0,Education
504109000.0,BOSTON UNIVERSITY TRS OF,763581.0,2952931.0,202 ,BAY STATE,RD ,2215.0,Education
504110000.0,BOSTON UNIVERSITY TRS OF,763603.0,2952927.0,200 ,BAY STATE,RD ,2215.0,Education
504111000.0,BOSTON UNIVERSITY TRSTS,763625.0,2952926.0,198 ,BAY STATE,RD ,2215.0,Education
504112000.0,BOSTON UNIVERSITY TRS OF,763647.0,2952924.0,196 ,BAY STATE,RD ,2215.0,Education
504113000.0,BOSTON UNIVERSITY TRS,763670.0,2952921.0,194 ,BAY STATE,RD ,2215.0,Education
504114000.0,TRUSTEES OF BOSTON UNIVERSITY,763692.0,2952916.0,192 ,BAY STATE,RD ,2215.0,Education
504115000.0,BOSTON UNIVERSITY TRS OF,763714.0,2952914.0,190 ,BAY STATE,RD ,2215.0,Education
504116000.0,BOSTON UNIVERSITY TRS OF,763736.0,2952912.0,188 ,BAY STATE,RD ,2215.0,Education
504117000.0,BOSTON UNIVERSITY TRS OF,763759.0,2952909.0,186 ,BAY STATE,RD ,2215.0,Education
504118000.0,BOSTON UNIVERSITY TRS OF,763781.0,2952906.0,184 ,BAY STATE,RD ,2215.0,Education
504119000.0,BOSTON UNIVERSITY TRS OF,763803.0,2952903.0,182 ,BAY STATE,RD ,2215.0,Education
504120000.0,TRUSTEES OF BOSTON UNIVERSITY,763826.0,2952901.0,180 ,BAY STATE,RD ,2215.0,Education
504121000.0,BOSTON UNIVERSITY TRSTS,763848.0,2952897.0,178 ,BAY STATE,RD ,2215.0,Education
504122000.0,BOSTON UNIVERSITY TRS OF,763871.0,2952895.0,176 ,BAY STATE,RD ,2215.0,Education
504124000.0,BOSTON UNIVERSITY TRSTS OF,763915.0,2952889.0,172 ,BAY STATE,RD ,2215.0,Education
504126000.0,BOSTON UNIVERSITY TRS OF,763966.0,2952882.0,168 ,BAY STATE,RD ,2215.0,Education
504127000.0,BOSTON UNIVERSITY TRS OF,763989.0,2952878.0,166 ,BAY STATE,RD ,2215.0,Education
504128000.0,BOSTON UNIVERSITY TRSTS,764012.0,2952878.0,164 ,BAY STATE,RD ,2215.0,Education
504129000.0,BOSTON UNIVERSITY TRS OF,764031.0,2952873.0,162 ,BAY STATE,RD ,2215.0,Education
504130000.0,BOSTON UNIVERSITY TRS OF,764049.0,2952872.0,160 ,BAY STATE,RD ,2215.0,Education
504131000.0,BOSTON UNIVERSITY TRS OF,764068.0,2952870.0,158 ,BAY STATE,RD ,2215.0,Education
504132000.0,BOSTON UNIVERSITY TRSTS OF,764087.0,2952867.0,156 ,BAY STATE,RD ,2215.0,Education
504133000.0,BOSTON UNIVERSITY TRS OF,764109.0,2952864.0,154 ,BAY STATE,RD ,2215.0,Education
504134000.0,BOSTON UNIVERSITY TRS OF,764136.0,2952862.0,152 ,BAY STATE,RD ,2215.0,Education
504135010.0,BOSTON UNIVERSITY TRSTS OF,764254.0,2952299.0,590 ,COMMONWEALTH,AV,2215.0,Education
504140000.0,BOSTON UNIVERSITY TRUSTEE OF,764454.0,2952393.0,580 ,COMMONWEALTH,AV,2215.0,Education
504141000.0,MARK KENMORE LLC,764737.0,2952361.0,574  560,COMMONWEALTH,AV,2215.0,Commercial
504144000.0,TRUSTEES OF BOSTON UNIVERSITY,764440.0,2952271.0,700  704,BEACON,ST ,2215.0,Education
504147000.0,BOSTON EDISON COMPANY,764610.0,2952123.0,683  685,BEACON,ST ,2215.0,Commercial
504148001.0,BUCKMINSTER PROF BLDG CP,764770.0,2952152.0,655  665,BEACON,ST ,2215.0,Commercial
504149000.0,BUCKMINSTER ANNEX CORP,764844.0,2952171.0,651 ,BEACON,ST ,2215.0,Commercial
504157000.0,LEASE CENTRAL PARKING,767346.0,2951878.0, ,MASSACHUSETTS,AV,2215.0,Commercial
504176000.0,OF CHARLESGATE WEST RLTY TR,766131.0,2951871.0,6 ,CHARLESGATE WEST,,2215.0,Commercial
504176001.0,OF CHARLESGATE WEST RLTY TR,766146.0,2951819.0,2 ,CHARLESGATE WEST,,2215.0,Commercial
504176002.0,OF CHARLESGATE WEST RLTY TR,766108.0,2951795.0,1161 ,BOYLSTON,ST ,2215.0,Commercial
504177000.0,OF CHARLESGATE WEST RLTY TR,766099.0,2951782.0, ,BOYLSTON,ST ,2215.0,Commercial
504188000.0,PATRA FENWAY LLC MASS LLC,765637.0,2951230.0,200  202,IPSWICH,ST ,2215.0,Commercial
504189000.0,CITY OF BOSTON,765657.0,2951433.0,176 ,IPSWICH,ST ,2215.0,Education
504190000.0,ONE SIXTY IPSWICH INC,765830.0,2951646.0,170  160,IPSWICH,ST ,2215.0,Commercial
504190001.0,SIXTY IPSWICH INC,765907.0,2951741.0,156  154,IPSWICH,ST ,2215.0,Commercial
504191000.0,BERKLEE SCHOOL OF MUSIC INC,765969.0,2951817.0,132 ,IPSWICH,ST ,2215.0,Education
504192000.0,NEW ROULET LIMITED PARTNERSH,765703.0,2951889.0,7  11,LANSDOWNE,ST ,2215.0,Commercial
504193000.0,LAUDABLE LLC,765460.0,2951884.0,15  27,LANSDOWNE,ST ,2215.0,Commercial
504194000.0,LAUDABLE LLC,765338.0,2951881.0,35  37,LANSDOWNE,ST ,2215.0,Commercial
504195000.0,LAUDABLE LLC,765298.0,2951881.0,41 ,LANSDOWNE,ST ,2215.0,Commercial
504196000.0,TWINS REAL ESTATE HOLDINGS LLC,765255.0,2951881.0,45  47,LANSDOWNE,ST ,2215.0,Commercial
504197000.0,NESV LANSDOWNE STREET LLC,765071.0,2951880.0,49  67,LANSDOWNE,ST ,2215.0,Commercial
504198000.0,BANDOIAN STEPHEN J,764852.0,2951873.0,62  48,BROOKLINE,AV,2215.0,Commercial
504199000.0,OLDE TOWNE REALTY TRUST,764720.0,2951690.0,2  - 6,JERSEY,ST ,2215.0,Recreation
504200010.0,HENRY JOHN W TS,765527.0,2951656.0,12  -28,LANSDOWNE,ST ,2215.0,Recreation
504203000.0,OLDE TOWN TEAM REALTY TRUST,765048.0,2951518.0,24 ,JERSEY,ST ,2215.0,Recreation
504204010.0,NESV REAL ESTATE LLC,765337.0,2951261.0,189 ,IPSWICH,ST ,2215.0,Commercial
504205000.0,FENWAY ENTERPRISES,765442.0,2951162.0,1249 ,BOYLSTON,ST ,2215.0,Commercial
504206000.0,FENWAY ENTERPRISES,765357.0,2951130.0,1255  1261,BOYLSTON,ST ,2215.0,Commercial
504207000.0,NESV REAL ESTATE LLC,765279.0,2951101.0,1265 ,BOYLSTON,ST ,2215.0,Food access
504208000.0,ONE 271 BOYLSTON ST LLC,765129.0,2951116.0,1271 ,BOYLSTON,ST ,2215.0,Commercial
504210010.0,HEGARTY DAVID J,764938.0,2951044.0,1295  1299,BOYLSTON,ST ,2115.0,Commercial
504212000.0,PAPOULIDIS KOSTA TRST,765568.0,2950991.0,1250 ,BOYLSTON,ST ,2215.0,Commercial
504229000.0,ROOFDECK LLC MASS LLC,765299.0,2950880.0,1270  A127,BOYLSTON,ST ,2215.0,Commercial
504230000.0,BOYLSTON KENMORE 1260 LLC,765412.0,2950922.0,1252  1268,BOYLSTON,ST ,2215.0,Commercial
504263000.0,130 JERSEY STREET LLC,765232.0,2950073.0,130  132,JERSEY,ST ,2215.0,Food access
504287000.0,ZAVAS CHRISTOS TS,765048.0,2950096.0,48  54,QUEENSBERRY,ST ,2215.0,Commercial
504288000.0,NEW COMMONVEST ASSOCIATES REALTY TRUST,765100.0,2950117.0,125  115,JERSEY,ST ,2215.0,Commercial
504289000.0,EMBAREK MESBAHI,765129.0,2950032.0,131  129,JERSEY,ST ,2215.0,Food access
504294000.0,60 KILMARNOCK (BOSTON) OWNER LLC,764815.0,2950209.0,59  75,QUEENSBERRY,ST ,2215.0,Commercial
504295000.0,60 KILMARNOCK (BOSTON) OWNER LLC,764642.0,2950146.0, ,QUEENSBERRY,ST ,2215.0,Commercial
504301000.0,60 KILMARNOCK (BOSTON) OWNER LLC,764547.0,2950111.0,80  70,KILMARNOCK,ST ,2215.0,Commercial
504302000.0,60 KILMARNOCK (BOSTON) OWNER LLC,764569.0,2950237.0,60 ,KILMARNOCK,ST ,2215.0,Commercial
504303000.0,GOMBERG WARREN I TS,764545.0,2950301.0,84  100,PETERBOROUGH,ST ,2215.0,Commercial
504312000.0,CITY OF BOSTON,764547.0,2950458.0,97 ,PETERBOROUGH,ST ,2215.0,Education
504317000.0,FENWAY ENTERPRISES 132 BROOKLINE AVENUE LLC,764763.0,2950909.0,63 ,JERSEY,ST ,2215.0,Commercial
504319000.0,ROSS RICHARD B TS,764660.0,2950870.0,1309  -131,BOYLSTON,ST ,2215.0,Commercial
504326000.0,NESV REAL ESTATE LLC TS,764680.0,2951017.0,70 ,VAN NESS,ST ,2215.0,Commercial
504327001.0,FENWAY ENTERPRISES 132 BROOKLINE AVE LLC,764170.0,2950996.0,132 ,BROOKLINE,AV,2215.0,Commercial
504328000.0,126 BROOKLINE AVENUE LLC,764306.0,2951090.0,122  -130,BROOKLINE,AV,2215.0,Commercial
504329000.0,FENWAY ENTERPRISES 132 BROOKLINE AVENUE LLC,764372.0,2951187.0,120 ,BROOKLINE,AV,2215.0,Commercial
504330000.0,DANGELO ARTHUR TS,764412.0,2951267.0,114  110,BROOKLINE,AV,2215.0,Commercial
504331000.0,DANGELO ANITA TS,764437.0,2951327.0,104  106,BROOKLINE,AV,2215.0,Commercial
504332000.0,DANGELO ANITA TS,764468.0,2951367.0,100  102,BROOKLINE,AV,2215.0,Commercial
504333000.0,NINETY-8 BROOKLINE AVE,764496.0,2951406.0,98  96,BROOKLINE,AV,2215.0,Food access
504335000.0,DANGELO ANITA TS,764564.0,2951497.0,88  78,BROOKLINE,AV,2215.0,Commercial
504336000.0,TWINS REAL ESTATE HOLDINGS LLC,764605.0,2951390.0,19  - 23,JERSEY,ST ,2215.0,Commercial
504337000.0,TWINS REALTY TRUST,764600.0,2951322.0,25  - 27,JERSEY,ST ,2215.0,Commercial
504338000.0,TWINS REALTY TRUST,764589.0,2951264.0,31  - 37,JERSEY,ST ,2215.0,Commercial
504339000.0,DANGELO ANITA TS,764574.0,2951165.0,85 ,VAN NESS,ST ,2215.0,Commercial
600001001.0,GILLETTE MANUFACTURING,775812.0,2951137.0, ,DORCHESTER,AV,2127.0,Commercial
600001002.0,BANKMAN BRADLEY C TS,775797.0,2950986.0,63 ,DORCHESTER,AV,2127.0,Commercial
600006020.0,ART MORTGAGE BORROWER,774887.0,2948604.0,100 ,WIDETT,CI,2127.0,Commercial
600012000.0,GILLETTE MANUFACTURING,775796.0,2950721.0,69 ,DORCHESTER,AV,2127.0,Commercial
600013000.0,GILLETTE MANUFACTURING,775800.0,2950632.0,77 ,DORCHESTER,AV,2127.0,Commercial
600013001.0,GILLETTE MANUFACTURING,775821.0,2950549.0,81 ,DORCHESTER,AV,2127.0,Commercial
600014000.0,GILLETTE MANUFACTURING,775799.0,2950486.0, ,DORCHESTER,AV,2127.0,Commercial
600016000.0,GILLETTE MANUFACTURING,775719.0,2950541.0,454  456,BROADWAY,ST ,2127.0,Commercial
600023000.0,32-42 WB REALTY TRUST,776132.0,2950211.0,36  42,W BROADWAY,,2127.0,Recreation
600024000.0,32-42 WB REALTY TRUST,776097.0,2950224.0,32  34,W BROADWAY,,2127.0,Food access
600032000.0,SIX WEST BROADWAY LLC,775937.0,2950397.0,6 8,W BROADWAY,,2127.0,Commercial
600047000.0,32-42 WB REALTY TRUST,776123.0,2950296.0, ,ATHENS,ST ,2127.0,Commercial
600048000.0,32-42 WB REALTY TRUST,776144.0,2950278.0, ,ATHENS,ST ,2127.0,Commercial
600052000.0,MULREY FRANCES MARJORIE S TS,776256.0,2949872.0,71  75,W BROADWAY,,2127.0,Food access
600090000.0,DUMBAUGH CHARLES C,775983.0,2949558.0,10 ,A,ST ,2127.0,Commercial
600093000.0,CIEE INC,776604.0,2949882.0, ,ATHENS,ST ,2127.0,Commercial
600093010.0,MSJ BUSINESS TR,776590.0,2949850.0, ,W BROADWAY,,2127.0,Commercial
600104000.0,MULREY MARJORIE,776547.0,2949834.0,108  A108,W BROADWAY,,2127.0,Commercial
600105000.0,MULREY MARJORIE,776529.0,2949850.0,104 ,W BROADWAY,,2127.0,Commercial
600106000.0,MULREY MARJORIE,776504.0,2949859.0,100 ,W BROADWAY,,2127.0,Commercial
600106001.0,MULREY MARJORIE,776525.0,2949903.0, ,W BROADWAY,,2127.0,Commercial
600107000.0,MULREY MARJORIE,776485.0,2949876.0,94 ,W BROADWAY,,2127.0,Commercial
600108000.0,MULREY MARJORIE,776465.0,2949892.0, ,W BROADWAY,,2127.0,Commercial
600108001.0,MULREY MARJORIE,776493.0,2949930.0, ,W BROADWAY,,2127.0,Commercial
600109000.0,MULREY MARJORIE TS,776447.0,2949907.0,88  88A,W BROADWAY,,2127.0,Food access
600112000.0,MOAWED PROPERTIES LLC,776338.0,2949795.0,79  89,W BROADWAY,,2127.0,Commercial
600113000.0,MOAWED PROPERTIES LLC,776384.0,2949718.0,91  93,W BROADWAY,,2127.0,Commercial
600151000.0,140 WEST FOURTH STREET REALTY TRUST,776298.0,2949565.0, ,W FOURTH,ST ,2127.0,Commercial
600152000.0,140 WEST FOURTH STREET  REALTY TRUST,776283.0,2949581.0, ,W FOURTH,ST ,2127.0,Commercial
600158000.0,29 A STREET REALTY TRUST,776117.0,2949568.0,29 ,A,ST ,2127.0,Commercial
600164000.0,MASS BAY CREDIT UNION,776205.0,2949440.0,139  -147,W FOURTH,ST ,2127.0,Commercial
600168000.0,STANHO GARAGE INC,776076.0,2949515.0,19 ,A,ST ,2127.0,Commercial
600169000.0,STANHOPE GARAGE INC,776092.0,2949535.0,21 ,A,ST ,2127.0,Commercial
600185000.0,WEST BLOCK LLC,776146.0,2949321.0,20 ,W FIFTH,ST ,2127.0,Commercial
600189000.0,MASS BAY CREDIT UNION,776029.0,2949412.0,10 ,W FIFTH,ST ,2127.0,Commercial
600195000.0,DOT AVE TWO TWENTY LLC,775988.0,2949272.0,220 ,DORCHESTER,AV,2127.0,Food access
600203000.0,418 REAL ESTATE LLC,775979.0,2949053.0,250 ,DORCHESTER,AV,2127.0,Commercial
600204000.0,DOT AVE PROPERTY LLC,776010.0,2949149.0,248 ,DORCHESTER,AV,2127.0,Commercial
600210000.0,270 DORCHESTER AVE LLC,776008.0,2948764.0,270  276,DORCHESTER,AV,2127.0,Commercial
600222000.0,FORTY B ST LLC MASS LLC,776213.0,2949030.0,40 ,B,ST ,2127.0,Commercial
600246000.0,COLLINS DANIEL,776514.0,2949364.0,174 ,W FOURTH,ST ,2127.0,Commercial
600249000.0,TRIANTOS PETER,776631.0,2949541.0,129 ,W BROADWAY,,2127.0,Commercial
600251000.0,TRIANTOS PETER N TS,776685.0,2949511.0,135  139,W BROADWAY,,2127.0,Commercial
600252000.0,TRIANTOS PETER N TS,776658.0,2949481.0,96  98A,B,ST ,2127.0,Commercial
600255000.0,TRIANTOS PETER,776606.0,2949478.0,70 ,SILVER,ST ,2127.0,Commercial
600256000.0,TRIANTOS PETER,776587.0,2949495.0, ,SILVER,ST ,2127.0,Commercial
600260000.0,BESHERE RICHARD G,776808.0,2949675.0,114 ,B,ST ,2127.0,Commercial
600263000.0,BESHERE RICHARD G TS,776768.0,2949630.0,104  108,B,ST ,2127.0,Commercial
600264000.0,BESHERE RICHARD G,776732.0,2949666.0,130 ,W BROADWAY,,2127.0,Commercial
600284000.0,EIGHT HUNDRED SIXTY ONE CORP,777239.0,2949303.0, ,C,ST ,2127.0,Commercial
600285000.0,EIGHT HUNDRED SIXTY ONE CORP,777196.0,2949271.0,234  230,C,ST ,2127.0,Commercial
600346000.0,ROBERT L MAYER MGR,776418.0,2947713.0, ,W EIGHTH,ST ,2127.0,Commercial
600347000.0,ROBERT L MAYER MGR,776431.0,2947702.0, ,W EIGHTH,ST ,2127.0,Commercial
600348000.0,ROBERT L MAYER MGR,776445.0,2947690.0,89 ,W EIGHTH,ST ,2127.0,Commercial
600349000.0,ROBERT L MAYER MGR,776459.0,2947678.0,91 ,W EIGHTH,ST ,2127.0,Commercial
600350000.0,ROBERT L MAYER MGR,776472.0,2947666.0,93 ,W EIGHTH,ST ,2127.0,Commercial
600351000.0,ROBERT L MAYER MGR,776486.0,2947655.0,95 ,W EIGHTH,ST ,2127.0,Commercial
600352000.0,ROBERT L MAYER MGR,776521.0,2947636.0,114  114A,D,ST ,2127.0,Commercial
600353000.0,ROBERT L MAYER MGR,776508.0,2947622.0,112 ,D,ST ,2127.0,Commercial
600355000.0,ROBERT L MAYER MGR,776483.0,2947594.0,108 ,D,ST ,2127.0,Commercial
600361000.0,ROBERT L MAYER MGR,776392.0,2947683.0, ,BELL,CT ,2127.0,Commercial
600362000.0,ROBERT L MAYER MGR,776390.0,2947620.0,10 ,BELL,CT ,2127.0,Commercial
600363000.0,MANNING MARY ETAL,776411.0,2947592.0,8 ,BELL,CT ,2127.0,Commercial
600364000.0,ROBERT L MAYER MGR,776424.0,2947580.0,6 ,BELL,CT ,2127.0,Commercial
600369000.0,ROBERT L MAYER MGR,776323.0,2948072.0, ,BAXTER,ST ,2127.0,Commercial
600370000.0,ROBERT L MAYER MGR,776336.0,2948087.0, ,C,ST ,2127.0,Commercial
600371000.0,ROBERT L MAYER MGR,776350.0,2948101.0, ,C,ST ,2127.0,Commercial
600372000.0,ROBERT L MAYER MGR,776352.0,2948123.0, ,C,ST ,2127.0,Commercial
600377000.0,ROBERT L MAYER MGR,776439.0,2948090.0, ,W SEVENTH,ST ,2127.0,Commercial
600378000.0,ROBERT L MAYER MGR,776459.0,2948073.0,67 ,W SEVENTH,ST ,2127.0,Commercial
600379000.0,ROBERT L MAYER MGR,776478.0,2948057.0,69 ,W SEVENTH,ST ,2127.0,Commercial
600380000.0,ROBERT L MAYER MGR,776497.0,2948040.0,71 ,W SEVENTH,ST ,2127.0,Commercial
600381000.0,ROBERT L MAYER MGR,776514.0,2948025.0,73 ,W SEVENTH,ST ,2127.0,Commercial
600382000.0,ROBERT L MAYER MGR,776529.0,2948008.0,75 ,W SEVENTH,ST ,2127.0,Commercial
600383000.0,ROBERT L MAYER MGR,776547.0,2947993.0,77 ,W SEVENTH,ST ,2127.0,Commercial
600384000.0,ROBERT L MAYER MGR,776569.0,2947982.0,79 ,W SEVENTH,ST ,2127.0,Commercial
600385000.0,ROBERT L MAYER MGR,776586.0,2947967.0,81 ,W SEVENTH,ST ,2127.0,Commercial
600386000.0,ROBERT L MAYER MGR,776602.0,2947953.0,83 ,W SEVENTH,ST ,2127.0,Commercial
600403000.0,ROBERT L MAYER MGR,776557.0,2947901.0,32 ,BAXTER,ST ,2127.0,Commercial
600404000.0,ROBERT L MAYER MGR,776541.0,2947915.0,30 ,BAXTER,ST ,2127.0,Commercial
600405000.0,ROBERT L MAYER MGR,776524.0,2947930.0, ,BAXTER,ST ,2127.0,Commercial
600406000.0,ROBERT L MAYER MGR,776502.0,2947941.0, ,BAXTER,ST ,2127.0,Commercial
600407000.0,ROBERT L MAYER MGR,776484.0,2947957.0, ,BAXTER,ST ,2127.0,Commercial
600408000.0,ROBERT L MAYER MGR,776469.0,2947974.0, ,BAXTER,ST ,2127.0,Commercial
600409000.0,ROBERT L MAYER MGR,776452.0,2947989.0, ,BAXTER,ST ,2127.0,Commercial
600410000.0,ROBERT L MAYER MGR,776433.0,2948004.0, ,BAXTER,ST ,2127.0,Commercial
600411000.0,ROBERT L MAYER MGR,776415.0,2948020.0,12 ,BAXTER,ST ,2127.0,Commercial
600412000.0,ROBERT L MAYER MGR,776395.0,2948037.0, ,BAXTER,ST ,2127.0,Commercial
600413000.0,ROBERT L MAYER MGR,776375.0,2948054.0, ,BAXTER,ST ,2127.0,Commercial
600414000.0,MSJ-BK LLC MASS LLC,777605.0,2948956.0,260  256,D,ST ,2127.0,Food access
600426000.0,ANDON REALTY LLC A MASS,777319.0,2949203.0,230 ,W BROADWAY,,2127.0,Food access
600472000.0,THREE 24-328 WEST BROADWAY LLC,777847.0,2948705.0,324 ,W BROADWAY,,2127.0,Commercial
600477000.0,PECTEN PROPERTIES LLC MASS LLC,777745.0,2948835.0,306 ,W BROADWAY,,2127.0,Commercial
600483000.0,THREE-15 WEST BROADWAY LLC A MASS LLC,777679.0,2948637.0,315  319,W BROADWAY,,2127.0,Commercial
600503000.0,THREE-15 WEST BROADWAY LLC A MASS LLC,777646.0,2948580.0, ,SILVER,ST ,2127.0,Commercial
600504000.0,THREE-15 WEST BROADWAY LLC A MASS LLC,777628.0,2948599.0,194 ,SILVER,ST ,2127.0,Commercial
600512000.0,THREE 11 W BROADWAY LLC MASS LLC,777579.0,2948557.0,191 ,SILVER,ST ,2127.0,Commercial
600550000.0,NORTON MICHAEL O,777401.0,2948369.0, ,GOLD,ST ,2127.0,Commercial
600589000.0,HRT SOUTH LLC MASS LLC,777172.0,2948220.0,193  197,D,ST ,2127.0,Commercial
600590000.0,HRT SOUTH LLC MASS LLC,777223.0,2948215.0,165  167,W FIFTH,ST ,2127.0,Commercial
600615000.0,HRT SOUTH LLC A MASS LLC,777240.0,2948126.0,162 ,BOWEN,ST ,2127.0,Commercial
600616000.0,HRT SOUTH LLC A MASS LLC,777213.0,2948150.0,158  160,BOWEN,ST ,2127.0,Commercial
600693000.0,PATEL DINESH TS,776989.0,2948015.0,165 ,D,ST ,2127.0,Food access
601000000.0,MURTAGH  FINTAN  J,777707.0,2947724.0,216  218,BOWEN,ST ,2127.0,Commercial
601152000.0,FOUR-12 WEST BROADWAY LLC A MASS LLC,778457.0,2948181.0,144  146A,F,ST ,2127.0,Food access
601162000.0,SBLCA REALTY CORP,778121.0,2948479.0,368  372,W BROADWAY,,2127.0,Commercial
601163005.0,SUMMER MELCHER SPE LLC,777455.0,2952991.0,253 ,SUMMER,ST ,2127.0,Commercial
601163015.0,SUMMER MELCHER SPE LLC,777470.0,2952884.0,11  -17,MELCHER,ST ,2127.0,Commercial
601163025.0,SUMMER MELCHER SPE LLC,777536.0,2952826.0,19  -27,MELCHER,ST ,2127.0,Commercial
