seq_id,ct10_id,geoid,logrecno,acs_year,totpop,totpop_me,nhpop,nhpop_me,nhwhi,nhwhi_me,nhaa,nhaa_me,nhna,nhna_me,nhas,nhas_me,nhpi,nhpi_me,nhoth,nhoth_me,nhmlt,nhmlt_me,lat,lat_me,nh_p,nh_mep,nhwhi_p,nhwhi_mep,nhaa_p,nhaa_mep,nhna_p,nhna_mep,nhas_p,nhas_mep,nhpi_p,nhpi_mep,nhoth_p,nhoth_mep,nhmlt_p,nhmlt_mep,lat_p,lat_mep
1953,25013812101,14000US25013812101,1383,2014-18,5340,407,4476,360,4435,356,21,22,0,17,0,17,0,17,0,17,20,31,864,292,83.8199999999999932,2.149999999999999911,83.04999999999999716,2.08999999999999986,0.390000000000000013,0.409999999999999976,0.000000000000000000,0.320000000000000007,0.000000000000000000,0.320000000000000007,0.000000000000000000,0.320000000000000007,0.000000000000000000,0.320000000000000007,0.369999999999999996,0.579999999999999960,16.179999999999999716,5.330000000000000071
1954,25013812103,14000US25013812103,1384,2014-18,4043,398,1850,306,1375,297,368,195,0,12,89,107,0,12,0,12,18,42,2193,401,45.7599999999999980,6.080000000000000071,34.00999999999999801,6.54000000000000004,9.099999999999999645,4.740000000000000213,0.000000000000000000,0.299999999999999989,2.200000000000000178,2.640000000000000124,0.000000000000000000,0.299999999999999989,0.000000000000000000,0.299999999999999989,0.450000000000000011,1.040000000000000036,54.240000000000001990,8.359999999999999432
1955,25013812104,14000US25013812104,1385,2014-18,4608,318,2705,335,2264,300,96,69,82,82,60,62,0,12,75,120,128,83,1903,371,58.7000000000000028,6.040000000000000036,49.13000000000000256,5.55999999999999961,2.080000000000000071,1.489999999999999991,1.780000000000000027,1.780000000000000027,1.300000000000000044,1.340000000000000080,0.000000000000000000,0.260000000000000009,1.629999999999999893,2.600000000000000089,2.779999999999999805,1.790000000000000036,41.299999999999997158,7.530000000000000249
1956,25013812201,14000US25013812201,1386,2014-18,4805,549,4326,587,3259,504,208,220,61,67,169,103,0,12,420,582,209,141,479,257,90.0300000000000011,6.589999999999999858,67.82999999999999829,7.07000000000000028,4.330000000000000071,4.549999999999999822,1.270000000000000018,1.389999999999999902,3.520000000000000018,2.109999999999999876,0.000000000000000000,0.250000000000000000,8.740000000000000213,12.070000000000000284,4.349999999999999645,2.890000000000000124,9.970000000000000639,5.230000000000000426
1957,25013812202,14000US25013812202,1387,2014-18,3879,327,3128,306,2757,346,144,105,0,12,187,133,0,12,3,7,37,50,751,200,80.6400000000000006,4.000000000000000000,71.07999999999999829,6.61000000000000032,3.709999999999999964,2.689999999999999947,0.000000000000000000,0.309999999999999998,4.820000000000000284,3.399999999999999911,0.000000000000000000,0.309999999999999998,0.080000000000000002,0.179999999999999993,0.949999999999999956,1.290000000000000036,19.359999999999999432,4.889999999999999680
1958,25013812300,14000US25013812300,1388,2014-18,5522,602,4738,709,3966,612,61,62,0,17,618,481,0,17,0,17,93,116,784,397,85.7999999999999972,8.800000000000000711,71.81999999999999318,7.83999999999999986,1.100000000000000089,1.120000000000000107,0.000000000000000000,0.309999999999999998,11.189999999999999503,8.619999999999999218,0.000000000000000000,0.309999999999999998,0.000000000000000000,0.309999999999999998,1.679999999999999938,2.089999999999999858,14.199999999999999289,7.019999999999999574
1959,25013812401,14000US25013812401,1389,2014-18,6596,395,6372,434,6000,448,199,288,0,17,56,54,0,17,0,17,117,150,224,307,96.5999999999999943,3.129999999999999893,90.95999999999999375,4.05999999999999961,3.020000000000000018,4.360000000000000320,0.000000000000000000,0.260000000000000009,0.849999999999999978,0.819999999999999951,0.000000000000000000,0.260000000000000009,0.000000000000000000,0.260000000000000009,1.770000000000000018,2.270000000000000018,3.399999999999999911,4.650000000000000355
1960,25013812403,14000US25013812403,1390,2014-18,3845,208,3521,267,3377,276,63,57,0,12,0,12,0,12,0,12,81,65,324,192,91.5699999999999932,4.870000000000000107,87.82999999999999829,5.37999999999999989,1.639999999999999902,1.479999999999999982,0.000000000000000000,0.309999999999999998,0.000000000000000000,0.309999999999999998,0.000000000000000000,0.309999999999999998,0.000000000000000000,0.309999999999999998,2.109999999999999876,1.689999999999999947,8.429999999999999716,4.969999999999999751
1961,25013812404,14000US25013812404,1391,2014-18,4019,252,3769,332,3243,348,76,85,0,12,290,190,0,12,0,12,160,152,250,196,93.7800000000000011,5.799999999999999822,80.68999999999999773,7.03000000000000025,1.889999999999999902,2.109999999999999876,0.000000000000000000,0.299999999999999989,7.219999999999999751,4.709999999999999964,0.000000000000000000,0.299999999999999989,0.000000000000000000,0.299999999999999989,3.979999999999999982,3.770000000000000018,6.219999999999999751,4.860000000000000320
1962,25013812500,14000US25013812500,1392,2014-18,7731,554,7003,541,6406,533,129,130,0,17,311,380,0,17,0,17,157,92,728,247,90.5799999999999983,2.609999999999999876,82.85999999999999943,3.50000000000000000,1.669999999999999929,1.679999999999999938,0.000000000000000000,0.220000000000000001,4.019999999999999574,4.910000000000000142,0.000000000000000000,0.220000000000000001,0.000000000000000000,0.220000000000000001,2.029999999999999805,1.179999999999999938,9.419999999999999929,3.120000000000000107
1963,25013812600,14000US25013812600,1393,2014-18,6543,370,5979,538,5737,541,0,17,38,61,175,116,0,17,0,17,29,34,564,413,91.3799999999999955,6.400000000000000355,87.68000000000000682,6.62000000000000011,0.000000000000000000,0.260000000000000009,0.579999999999999960,0.930000000000000049,2.669999999999999929,1.770000000000000018,0.000000000000000000,0.260000000000000009,0.000000000000000000,0.260000000000000009,0.440000000000000002,0.520000000000000018,8.619999999999999218,6.290000000000000036
1964,25013812701,14000US25013812701,1394,2014-18,4064,311,3494,304,3442,306,17,20,0,12,35,33,0,12,0,12,0,12,570,246,85.9699999999999989,3.560000000000000053,84.68999999999999773,3.83000000000000007,0.419999999999999984,0.489999999999999991,0.000000000000000000,0.299999999999999989,0.859999999999999987,0.810000000000000053,0.000000000000000000,0.299999999999999989,0.000000000000000000,0.299999999999999989,0.000000000000000000,0.299999999999999989,14.029999999999999361,5.959999999999999964
1965,25013812702,14000US25013812702,1395,2014-18,5729,539,4539,624,3982,591,324,268,0,17,233,251,0,17,0,17,0,17,1190,440,79.2300000000000040,7.940000000000000391,69.51000000000000512,7.98000000000000043,5.660000000000000142,4.650000000000000355,0.000000000000000000,0.299999999999999989,4.070000000000000284,4.360000000000000320,0.000000000000000000,0.299999999999999989,0.000000000000000000,0.299999999999999989,0.000000000000000000,0.299999999999999989,20.769999999999999574,7.429999999999999716
1966,25013812800,14000US25013812800,1396,2014-18,6717,357,6375,326,6068,352,2,4,0,17,277,209,0,17,0,17,28,43,342,121,94.9099999999999966,7.000000000000000000,90.34000000000000341,2.10000000000000009,0.029999999999999999,0.059999999999999998,0.000000000000000000,0.250000000000000000,4.120000000000000107,3.100000000000000089,0.000000000000000000,0.250000000000000000,0.000000000000000000,0.250000000000000000,0.419999999999999984,0.640000000000000013,5.089999999999999858,1.780000000000000027
1967,25013812901,14000US25013812901,1397,2014-18,3487,272,3394,312,3261,308,0,12,0,12,50,62,0,12,8,13,75,80,93,112,97.3299999999999983,4.730000000000000426,93.51999999999999602,4.98000000000000043,0.000000000000000000,0.340000000000000024,0.000000000000000000,0.340000000000000024,1.429999999999999938,1.770000000000000018,0.000000000000000000,0.340000000000000024,0.230000000000000010,0.369999999999999996,2.149999999999999911,2.290000000000000036,2.669999999999999929,3.209999999999999964
1968,25013812902,14000US25013812902,1398,2014-18,4486,261,4290,291,4027,302,109,128,0,12,73,55,0,12,0,12,81,70,196,137,95.6299999999999955,3.330000000000000071,89.76999999999999602,4.25000000000000000,2.430000000000000160,2.850000000000000089,0.000000000000000000,0.270000000000000018,1.629999999999999893,1.219999999999999973,0.000000000000000000,0.270000000000000018,0.000000000000000000,0.270000000000000018,1.810000000000000053,1.560000000000000053,4.370000000000000107,3.040000000000000036
1969,25013812903,14000US25013812903,1399,2014-18,2842,313,2705,305,2507,301,145,63,0,12,53,64,0,12,0,12,0,12,137,61,95.1800000000000068,2.299999999999999822,88.20999999999999375,4.21999999999999975,5.099999999999999645,2.140000000000000124,0.000000000000000000,0.419999999999999984,1.860000000000000098,2.240000000000000213,0.000000000000000000,0.419999999999999984,0.000000000000000000,0.419999999999999984,0.000000000000000000,0.419999999999999984,4.820000000000000284,2.080000000000000071
1970,25013813000,14000US25013813000,1400,2014-18,7129,209,7019,217,6865,220,27,17,8,8,10,6,0,17,11,9,98,41,110,57,98.4599999999999937,0.969999999999999973,96.29999999999999716,1.25000000000000000,0.380000000000000004,0.239999999999999991,0.110000000000000001,0.110000000000000001,0.140000000000000013,0.080000000000000002,0.000000000000000000,0.239999999999999991,0.149999999999999994,0.130000000000000004,1.370000000000000107,0.569999999999999951,1.540000000000000036,0.800000000000000044
1971,25013813101,14000US25013813101,1401,2014-18,5933,218,5829,228,5765,225,4,6,0,17,60,76,0,17,0,17,0,17,104,144,98.2500000000000000,1.320000000000000062,97.17000000000000171,1.28000000000000003,0.070000000000000007,0.100000000000000006,0.000000000000000000,0.289999999999999980,1.010000000000000009,1.280000000000000027,0.000000000000000000,0.289999999999999980,0.000000000000000000,0.289999999999999980,0.000000000000000000,0.289999999999999980,1.750000000000000000,2.430000000000000160
1972,25013813102,14000US25013813102,1402,2014-18,3794,222,3728,226,3606,223,0,12,0,12,73,65,0,12,0,12,49,46,66,64,98.2600000000000051,1.560000000000000053,95.04000000000000625,1.89999999999999991,0.000000000000000000,0.320000000000000007,0.000000000000000000,0.320000000000000007,1.919999999999999929,1.709999999999999964,0.000000000000000000,0.320000000000000007,0.000000000000000000,0.320000000000000007,1.290000000000000036,1.209999999999999964,1.739999999999999991,1.679999999999999938
1973,25013813204,14000US25013813204,1403,2014-18,3226,181,3129,175,2984,192,40,48,0,12,91,89,0,12,0,12,14,22,97,66,96.9899999999999949,7.679999999999999716,92.50000000000000000,2.91000000000000014,1.239999999999999991,1.489999999999999991,0.000000000000000000,0.369999999999999996,2.819999999999999840,2.750000000000000000,0.000000000000000000,0.369999999999999996,0.000000000000000000,0.369999999999999996,0.429999999999999993,0.680000000000000049,3.009999999999999787,2.040000000000000036
1974,25013813205,14000US25013813205,1404,2014-18,7115,420,6951,457,6627,531,170,159,6,15,0,17,0,17,0,17,148,180,164,152,97.7000000000000028,2.830000000000000071,93.14000000000000057,5.04999999999999982,2.390000000000000124,2.229999999999999982,0.080000000000000002,0.209999999999999992,0.000000000000000000,0.239999999999999991,0.000000000000000000,0.239999999999999991,0.000000000000000000,0.239999999999999991,2.080000000000000071,2.529999999999999805,2.299999999999999822,2.129999999999999893
1975,25013813206,14000US25013813206,1405,2014-18,4092,267,3667,367,3450,348,92,121,0,12,95,84,0,12,0,12,30,30,425,267,89.6099999999999994,6.799999999999999822,84.31000000000000227,6.49000000000000021,2.250000000000000000,2.950000000000000178,0.000000000000000000,0.289999999999999980,2.319999999999999840,2.049999999999999822,0.000000000000000000,0.289999999999999980,0.000000000000000000,0.289999999999999980,0.729999999999999982,0.729999999999999982,10.390000000000000568,6.490000000000000213
1976,25013813207,14000US25013813207,1406,2014-18,4962,485,4407,449,4102,514,91,91,0,12,140,156,0,12,0,12,74,64,555,366,88.8100000000000023,2.549999999999999822,82.67000000000000171,6.48000000000000043,1.830000000000000071,1.830000000000000071,0.000000000000000000,0.239999999999999991,2.819999999999999840,3.129999999999999893,0.000000000000000000,0.239999999999999991,0.000000000000000000,0.239999999999999991,1.489999999999999991,1.280000000000000027,11.189999999999999503,7.290000000000000036
1977,25013813208,14000US25013813208,1407,2014-18,3008,220,2960,221,2672,227,2,3,0,12,185,115,0,12,0,12,101,61,48,51,98.4000000000000057,1.479999999999999982,88.82999999999999829,3.83999999999999986,0.070000000000000007,0.100000000000000006,0.000000000000000000,0.400000000000000022,6.150000000000000355,3.799999999999999822,0.000000000000000000,0.400000000000000022,0.000000000000000000,0.400000000000000022,3.359999999999999876,2.009999999999999787,1.600000000000000089,1.689999999999999947
1978,25013813209,14000US25013813209,1408,2014-18,6341,659,6053,670,5836,648,99,96,0,17,118,154,0,17,0,17,0,17,288,201,95.4599999999999937,3.640000000000000124,92.04000000000000625,3.60000000000000009,1.560000000000000053,1.510000000000000009,0.000000000000000000,0.270000000000000018,1.860000000000000098,2.419999999999999929,0.000000000000000000,0.270000000000000018,0.000000000000000000,0.270000000000000018,0.000000000000000000,0.270000000000000018,4.540000000000000036,3.129999999999999893
1979,25013813301,14000US25013813301,1409,2014-18,7314,265,6865,362,6416,405,55,24,0,17,379,245,0,17,1,3,14,22,449,366,93.8599999999999994,3.600000000000000089,87.71999999999999886,4.53000000000000025,0.750000000000000000,0.330000000000000016,0.000000000000000000,0.230000000000000010,5.179999999999999716,3.339999999999999858,0.000000000000000000,0.230000000000000010,0.010000000000000000,0.040000000000000001,0.190000000000000002,0.299999999999999989,6.139999999999999680,5.000000000000000000
1980,25013813303,14000US25013813303,1410,2014-18,4393,218,4106,202,3626,218,13,17,0,12,363,85,0,12,0,12,104,91,287,156,93.4699999999999989,6.530000000000000249,82.54000000000000625,2.79999999999999982,0.299999999999999989,0.390000000000000013,0.000000000000000000,0.270000000000000018,8.259999999999999787,1.889999999999999902,0.000000000000000000,0.270000000000000018,0.000000000000000000,0.270000000000000018,2.370000000000000107,2.069999999999999840,6.530000000000000249,3.540000000000000036
1981,25013813304,14000US25013813304,1411,2014-18,4123,178,4042,176,3539,184,32,36,0,12,330,97,0,12,0,12,141,132,81,65,98.0400000000000063,0.560000000000000053,85.84000000000000341,2.49000000000000021,0.780000000000000027,0.869999999999999996,0.000000000000000000,0.289999999999999980,8.000000000000000000,2.330000000000000071,0.000000000000000000,0.289999999999999980,0.000000000000000000,0.289999999999999980,3.419999999999999929,3.200000000000000178,1.959999999999999964,1.570000000000000062
1982,25013813401,14000US25013813401,1412,2014-18,5254,290,5132,297,4624,329,90,121,9,14,337,276,0,17,9,15,63,51,122,65,97.6800000000000068,1.699999999999999956,88.01000000000000512,3.95000000000000018,1.709999999999999964,2.299999999999999822,0.170000000000000012,0.270000000000000018,6.410000000000000142,5.240000000000000213,0.000000000000000000,0.320000000000000007,0.170000000000000012,0.289999999999999980,1.199999999999999956,0.969999999999999973,2.319999999999999840,1.229999999999999982
1983,25013813403,14000US25013813403,1413,2014-18,3927,274,3831,287,3326,358,99,130,0,12,367,313,0,12,0,12,39,44,96,61,97.5600000000000023,2.660000000000000142,84.70000000000000284,6.94000000000000039,2.520000000000000018,3.310000000000000053,0.000000000000000000,0.309999999999999998,9.349999999999999645,7.940000000000000391,0.000000000000000000,0.309999999999999998,0.000000000000000000,0.309999999999999998,0.989999999999999991,1.120000000000000107,2.439999999999999947,1.540000000000000036
1984,25013813404,14000US25013813404,1414,2014-18,7019,369,6635,398,5933,453,549,396,21,33,36,45,0,17,0,17,96,86,384,360,94.5300000000000011,2.729999999999999982,84.53000000000000114,4.67999999999999972,7.820000000000000284,5.629999999999999893,0.299999999999999989,0.469999999999999973,0.510000000000000009,0.640000000000000013,0.000000000000000000,0.239999999999999991,0.000000000000000000,0.239999999999999991,1.370000000000000107,1.219999999999999973,5.469999999999999751,5.120000000000000107
