seq_id,bg10_id,geoid,logrecno,acs_year,pop16,pop16_me,lf,lf_me,clf,clf_me,emp,emp_me,unemp,unemp_me,aflf,aflf_me,nlf,nlf_me,lf_p,lf_mep,clf_p,clf_mep,emp_p,emp_mep,unemp_p,unemp_mep,aflf_p,aflf_mep,nlf_p,nlf_mep
36190,250092691004,15000US250092691004,3680,2014-18,2006,303,1436,286,1436,286,1416,287,20,32,0,12,570,163,71.590000000000003,9.28999999999999915,100.000000000000000,19.92000000000000171,98.609999999999999,3.709999999999999964,1.38999999999999990,2.20999999999999996,0.000000000000000000,0.83999999999999997,28.41000000000000014,6.90000000000000036
36191,250092691005,15000US250092691005,3681,2014-18,845,291,385,214,385,214,358,229,27,50,0,12,460,133,45.560000000000002,19.87999999999999901,100.000000000000000,55.57999999999999829,92.989999999999995,29.440000000000001279,7.00999999999999979,12.39000000000000057,0.000000000000000000,3.12000000000000011,54.43999999999999773,24.48000000000000043
36192,250092701001,15000US250092701001,3682,2014-18,2399,313,1615,302,1615,302,1528,307,87,74,0,12,784,234,67.319999999999993,9.01999999999999957,100.000000000000000,18.69999999999999929,94.609999999999999,6.950000000000000178,5.38999999999999968,4.46999999999999975,0.000000000000000000,0.73999999999999999,32.67999999999999972,8.76999999999999957
36193,250092701002,15000US250092701002,3683,2014-18,2698,302,1962,262,1962,262,1919,246,43,47,0,12,736,187,72.719999999999999,5.29999999999999982,100.000000000000000,13.34999999999999964,97.810000000000002,18.109999999999999432,2.18999999999999995,2.37999999999999989,0.000000000000000000,0.60999999999999999,27.28000000000000114,6.21999999999999975
36194,250099901000,15000US250099901000,3684,2014-18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,,,,,,,,,,,,
36195,250110401001,15000US250110401001,3685,2014-18,894,102,524,73,524,73,501,72,23,13,0,12,370,56,58.609999999999999,4.69000000000000039,100.000000000000000,13.92999999999999972,95.609999999999999,3.370000000000000107,4.38999999999999968,2.39999999999999991,0.000000000000000000,2.29000000000000004,41.39000000000000057,4.12000000000000011
36196,250110401002,15000US250110401002,3686,2014-18,973,116,613,91,610,91,589,89,21,16,3,4,360,56,63.000000000000000,5.57000000000000028,99.510000000000005,1.46999999999999997,96.560000000000002,2.319999999999999840,3.43999999999999995,2.56999999999999984,0.489999999999999991,0.65000000000000002,37.00000000000000000,3.70000000000000018
36197,250110401003,15000US250110401003,3687,2014-18,1064,123,718,100,718,100,684,100,34,14,0,12,346,65,67.480000000000004,5.24000000000000021,100.000000000000000,13.92999999999999972,95.260000000000005,4.240000000000000213,4.74000000000000021,1.83000000000000007,0.000000000000000000,1.66999999999999993,32.52000000000000313,4.82000000000000028
36198,250110401004,15000US250110401004,3688,2014-18,811,79,431,65,431,65,403,65,28,17,0,12,380,55,53.140000000000001,6.12000000000000011,100.000000000000000,15.08000000000000007,93.500000000000000,5.349999999999999645,6.50000000000000000,3.81999999999999984,0.000000000000000000,2.77999999999999980,46.85999999999999943,5.01999999999999957
36199,250110402001,15000US250110402001,3689,2014-18,1403,99,926,78,926,78,877,75,49,29,0,12,477,73,66.000000000000000,3.04000000000000004,100.000000000000000,8.41999999999999993,94.709999999999994,1.399999999999999911,5.29000000000000004,3.10000000000000009,0.000000000000000000,1.30000000000000004,34.00000000000000000,4.62000000000000011
36200,250110402002,15000US250110402002,3690,2014-18,883,95,587,75,587,75,567,78,20,21,0,12,296,69,66.480000000000004,4.58000000000000007,100.000000000000000,12.77999999999999936,96.590000000000003,4.929999999999999716,3.41000000000000014,3.54999999999999982,0.000000000000000000,2.04000000000000004,33.52000000000000313,6.92999999999999972
36201,250110402003,15000US250110402003,3691,2014-18,1452,164,1068,181,1068,181,1016,182,52,21,0,12,384,82,73.549999999999997,9.28999999999999915,100.000000000000000,16.94999999999999929,95.129999999999995,5.519999999999999574,4.87000000000000011,1.78000000000000003,0.000000000000000000,1.12000000000000011,26.44999999999999929,4.79000000000000004
36202,250110403001,15000US250110403001,3692,2014-18,1265,179,931,178,931,178,886,174,45,35,0,12,334,97,73.599999999999994,9.46000000000000085,100.000000000000000,19.12000000000000099,95.170000000000002,4.269999999999999574,4.83000000000000007,3.64000000000000012,0.000000000000000000,1.29000000000000004,26.39999999999999858,6.70000000000000018
36203,250110403002,15000US250110403002,3693,2014-18,1231,171,796,143,796,143,747,133,49,38,0,12,435,117,64.659999999999997,7.37000000000000011,100.000000000000000,17.96000000000000085,93.840000000000003,23.739999999999998437,6.16000000000000014,4.63999999999999968,0.000000000000000000,1.51000000000000001,35.34000000000000341,8.14000000000000057
36204,250110404001,15000US250110404001,3694,2014-18,882,91,534,78,534,78,516,74,18,14,0,12,348,49,60.539999999999999,6.25999999999999979,100.000000000000000,14.60999999999999943,96.629999999999995,19.780000000000001137,3.37000000000000011,2.58000000000000007,0.000000000000000000,2.25000000000000000,39.46000000000000085,3.77999999999999980
36205,250110404002,15000US250110404002,3695,2014-18,1261,119,823,99,823,99,759,93,64,32,0,12,438,73,65.269999999999996,4.87000000000000011,100.000000000000000,12.02999999999999936,92.219999999999999,2.149999999999999911,7.78000000000000025,3.77000000000000002,0.000000000000000000,1.45999999999999996,34.72999999999999687,4.76999999999999957
36206,250110404003,15000US250110404003,3696,2014-18,732,88,451,58,451,58,421,52,30,19,0,12,281,59,61.609999999999999,2.81000000000000005,100.000000000000000,12.85999999999999943,93.349999999999994,16.640000000000000568,6.65000000000000036,4.12999999999999989,0.000000000000000000,2.66000000000000014,38.39000000000000057,6.61000000000000032
36207,250110405011,15000US250110405011,3697,2014-18,571,191,297,87,297,87,238,78,59,46,0,12,274,164,52.009999999999998,23.12999999999999901,100.000000000000000,29.28999999999999915,80.129999999999995,11.779999999999999361,19.87000000000000099,14.34999999999999964,0.000000000000000000,4.04000000000000004,47.99000000000000199,23.82000000000000028
36208,250110405012,15000US250110405012,3698,2014-18,848,213,497,159,497,159,438,141,59,55,0,12,351,133,58.609999999999999,11.60999999999999943,100.000000000000000,31.98999999999999844,88.129999999999995,3.160000000000000142,11.86999999999999922,10.39000000000000057,0.000000000000000000,2.41000000000000014,41.39000000000000057,11.74000000000000021
36209,250110405013,15000US250110405013,3699,2014-18,736,156,477,144,477,144,428,132,49,50,0,12,259,103,64.810000000000002,13.92999999999999972,100.000000000000000,30.19000000000000128,89.730000000000004,5.660000000000000142,10.26999999999999957,10.00999999999999979,0.000000000000000000,2.52000000000000002,35.18999999999999773,11.83999999999999986
36210,250110405014,15000US250110405014,3700,2014-18,1155,196,815,177,815,177,784,176,31,29,0,12,340,97,70.560000000000002,9.56000000000000050,100.000000000000000,21.71999999999999886,96.200000000000003,5.469999999999999751,3.79999999999999982,3.45999999999999996,0.000000000000000000,1.46999999999999997,29.44000000000000128,6.75000000000000000
36211,250110405021,15000US250110405021,3701,2014-18,789,219,422,125,422,125,422,125,0,12,0,12,367,203,53.490000000000002,5.53000000000000025,100.000000000000000,29.62000000000000099,100.000000000000000,29.620000000000000995,0.00000000000000000,2.83999999999999986,0.000000000000000000,2.83999999999999986,46.50999999999999801,22.25000000000000000
36212,250110405022,15000US250110405022,3702,2014-18,1082,221,783,214,783,214,749,208,34,32,0,12,299,104,72.370000000000005,13.14000000000000057,100.000000000000000,27.32999999999999829,95.659999999999997,4.709999999999999964,4.33999999999999986,3.91000000000000014,0.000000000000000000,1.53000000000000003,27.62999999999999901,7.78000000000000025
36213,250110405023,15000US250110405023,3703,2014-18,1206,228,534,198,534,198,486,189,48,49,0,12,672,141,44.280000000000001,14.11999999999999922,100.000000000000000,37.07999999999999829,91.010000000000005,10.669999999999999929,8.99000000000000021,8.55000000000000071,0.000000000000000000,2.25000000000000000,55.71999999999999886,5.07000000000000028
36214,250110406001,15000US250110406001,3704,2014-18,1664,107,1085,94,1085,94,1048,96,37,21,0,12,579,64,65.200000000000003,3.79000000000000004,100.000000000000000,8.66000000000000014,96.590000000000003,2.870000000000000107,3.41000000000000014,1.90999999999999992,0.000000000000000000,1.11000000000000010,34.79999999999999716,3.12999999999999989
36215,250110406002,15000US250110406002,3705,2014-18,1514,114,1046,94,1046,94,985,88,61,32,0,12,468,74,69.090000000000003,3.39000000000000012,100.000000000000000,8.99000000000000021,94.170000000000002,11.929999999999999716,5.83000000000000007,3.00999999999999979,0.000000000000000000,1.14999999999999991,30.91000000000000014,4.29999999999999982
36216,250110406003,15000US250110406003,3706,2014-18,882,89,548,87,548,87,520,85,28,16,0,12,334,65,62.130000000000003,7.62000000000000011,100.000000000000000,15.88000000000000078,94.890000000000001,3.689999999999999947,5.11000000000000032,2.79999999999999982,0.000000000000000000,2.18999999999999995,37.86999999999999744,6.29999999999999982
36217,250110407011,15000US250110407011,3707,2014-18,733,195,501,152,501,152,487,148,14,15,0,12,232,102,68.349999999999994,9.97000000000000064,100.000000000000000,30.33999999999999986,97.209999999999994,1.709999999999999964,2.79000000000000004,2.87000000000000011,0.000000000000000000,2.39999999999999991,31.64999999999999858,11.08000000000000007
36218,250110407012,15000US250110407012,3708,2014-18,1011,231,645,182,645,182,604,167,41,34,0,12,366,120,63.799999999999997,10.56000000000000050,100.000000000000000,28.21999999999999886,93.640000000000001,36.990000000000001990,6.36000000000000032,4.95999999999999996,0.000000000000000000,1.86000000000000010,36.20000000000000284,8.50999999999999979
36219,250110407013,15000US250110407013,3709,2014-18,800,190,522,154,522,154,514,154,8,14,0,12,278,89,65.250000000000000,11.41999999999999993,100.000000000000000,29.50000000000000000,98.469999999999999,5.150000000000000355,1.53000000000000003,2.64000000000000012,0.000000000000000000,2.29999999999999982,34.75000000000000000,7.45999999999999996
36220,250110407014,15000US250110407014,3710,2014-18,780,245,360,149,360,149,327,135,33,39,0,12,420,189,46.149999999999999,12.43999999999999950,100.000000000000000,41.39000000000000057,90.829999999999998,53.100000000000001421,9.16999999999999993,10.15000000000000036,0.000000000000000000,3.33000000000000007,53.85000000000000142,17.35000000000000142
36221,250110407021,15000US250110407021,3711,2014-18,800,137,345,111,345,111,345,111,0,12,0,12,455,135,43.130000000000003,11.75000000000000000,100.000000000000000,32.17000000000000171,100.000000000000000,32.170000000000001705,0.00000000000000000,3.47999999999999998,0.000000000000000000,3.47999999999999998,56.88000000000000256,13.77999999999999936
36222,250110407022,15000US250110407022,3712,2014-18,1288,286,910,237,910,237,875,227,35,40,0,12,378,135,70.650000000000006,9.61999999999999922,100.000000000000000,26.03999999999999915,96.150000000000006,35.350000000000001421,3.85000000000000009,4.28000000000000025,0.000000000000000000,1.32000000000000006,29.35000000000000142,8.21000000000000085
36223,250110407023,15000US250110407023,3713,2014-18,625,193,467,192,467,192,421,167,46,41,0,12,158,83,74.719999999999999,20.28000000000000114,100.000000000000000,41.10999999999999943,90.150000000000006,51.500000000000000000,9.84999999999999964,7.79000000000000004,0.000000000000000000,2.56999999999999984,25.28000000000000114,10.74000000000000021
36224,250110407024,15000US250110407024,3714,2014-18,1119,216,755,175,755,175,748,173,7,11,0,12,364,113,67.469999999999999,8.66000000000000014,100.000000000000000,23.17999999999999972,99.069999999999993,32.439999999999997726,0.93000000000000005,1.43999999999999995,0.000000000000000000,1.59000000000000008,32.53000000000000114,7.91000000000000014
36225,250110408001,15000US250110408001,3715,2014-18,1231,166,892,143,892,143,851,135,41,25,0,12,339,66,72.459999999999994,6.28000000000000025,100.000000000000000,16.03000000000000114,95.400000000000006,21.519999999999999574,4.59999999999999964,2.70000000000000018,0.000000000000000000,1.35000000000000009,27.53999999999999915,3.87000000000000011
36226,250110408002,15000US250110408002,3716,2014-18,1078,268,944,273,944,273,921,276,23,36,0,12,134,88,87.569999999999993,12.93999999999999950,100.000000000000000,28.92000000000000171,97.560000000000002,7.660000000000000142,2.43999999999999995,3.75000000000000000,0.000000000000000000,1.27000000000000002,12.42999999999999972,7.55999999999999961
36227,250110408003,15000US250110408003,3717,2014-18,1034,207,778,181,778,181,778,181,0,12,0,12,256,84,75.239999999999995,8.91999999999999993,100.000000000000000,23.26000000000000156,100.000000000000000,23.260000000000001563,0.00000000000000000,1.54000000000000004,0.000000000000000000,1.54000000000000004,24.76000000000000156,6.44000000000000039
36228,250110408004,15000US250110408004,3718,2014-18,1061,211,705,181,705,181,669,175,36,37,0,12,356,162,66.450000000000003,10.78999999999999915,100.000000000000000,25.67000000000000171,94.890000000000001,4.759999999999999787,5.11000000000000032,5.08000000000000007,0.000000000000000000,1.69999999999999996,33.54999999999999716,13.73000000000000043
36229,250110409001,15000US250110409001,3719,2014-18,870,205,543,217,543,217,543,217,0,12,0,12,327,141,62.409999999999997,20.14999999999999858,100.000000000000000,39.96000000000000085,100.000000000000000,39.960000000000000853,0.00000000000000000,2.20999999999999996,0.000000000000000000,2.20999999999999996,37.59000000000000341,13.57000000000000028
36230,250110409002,15000US250110409002,3720,2014-18,1894,263,1289,252,1289,252,1177,234,112,84,0,12,605,172,68.060000000000002,9.36999999999999922,100.000000000000000,19.55000000000000071,91.310000000000002,3.299999999999999822,8.68999999999999950,6.29000000000000004,0.000000000000000000,0.93000000000000005,31.94000000000000128,7.91999999999999993
36231,250110409003,15000US250110409003,3721,2014-18,1095,236,684,160,684,160,684,160,0,12,0,12,411,151,62.469999999999999,5.67999999999999972,100.000000000000000,23.39000000000000057,100.000000000000000,23.390000000000000568,0.00000000000000000,1.75000000000000000,0.000000000000000000,1.75000000000000000,37.53000000000000114,11.16999999999999993
36232,250110409004,15000US250110409004,3722,2014-18,353,158,200,105,200,105,200,105,0,12,0,12,153,118,56.659999999999997,15.55000000000000071,100.000000000000000,52.50000000000000000,100.000000000000000,52.500000000000000000,0.00000000000000000,6.00000000000000000,0.000000000000000000,6.00000000000000000,43.34000000000000341,27.21999999999999886
36233,250110410001,15000US250110410001,3723,2014-18,686,161,325,125,325,125,325,125,0,12,0,12,361,99,47.380000000000003,14.43999999999999950,100.000000000000000,38.46000000000000085,100.000000000000000,38.460000000000000853,0.00000000000000000,3.68999999999999995,0.000000000000000000,3.68999999999999995,52.61999999999999744,7.46999999999999975
