INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
192097629,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,355,0,2019-12-03 20:30:00,2019,12,Tuesday,20,,SHEPTON ST,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)"
192097627,3007,,SUDDEN DEATH,E5,732,0,2019-12-04 09:48:00,2019,12,Wednesday,9,,PERHAM ST,42.2824408884376,-71.1636631147828,"(42.2824408884376, -71.1636631147828)"
192097626,3201,,PROPERTY - LOST/ MISSING,D14,778,0,2019-12-02 19:30:00,2019,12,Monday,19,,CHISWICK RD,42.3490560003051,-71.1504984997502,"(42.3490560003051, -71.1504984997502)"
192097625,3006,,SICK/INJURED/MEDICAL - PERSON,B2,267,0,2019-12-04 10:45:00,2019,12,Wednesday,10,,MOUNT PLEASANT AVE,42.3249130699933,-71.0767716966819,"(42.3249130699933, -71.0767716966819)"
192097622,3811,,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,D4,133,0,2019-12-04 09:17:00,2019,12,Wednesday,9,,COMMONWEALTH AVE,42.3525716973574,-71.0749162975368,"(42.3525716973574, -71.0749162975368)"
192097621,3802,,M/V ACCIDENT - PROPERTY DAMAGE,D4,162,0,2019-12-04 09:52:00,2019,12,Wednesday,9,,"ALBANY ST & HERALD ST
BOSTON  MA 02118
UNITED STAT",42.345943041106,-71.0612859655973,"(42.345943041106, -71.0612859655973)"
192097620,2647,,THREATS TO DO BODILY HARM,E5,691,0,2019-11-25 00:30:00,2019,11,Monday,0,,ARCHDALE RD,42.2870935525911,-71.1482212837716,"(42.2870935525911, -71.1482212837716)"
192097619,3501,,MISSING PERSON,E18,778,0,2019-12-04 01:30:00,2019,12,Wednesday,1,,WINDHAM RD,42.3490560003051,-71.1504984997502,"(42.3490560003051, -71.1504984997502)"
192097618,2905,,VAL - VIOLATION OF AUTO LAW,C11,379,0,2019-12-04 09:17:00,2019,12,Wednesday,9,,"ADAMS ST & GALLIVAN BLVD
DORCHESTER  MA 02124
UNIT",42.2819950130186,-71.0589209562005,"(42.2819950130186, -71.0589209562005)"
192097617,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,278,0,2019-12-04 09:18:00,2019,12,Wednesday,9,,"HARRISON AVE & MELNEA CASS BLVD
ROXBURY  MA 02119
",42.3320219662957,-71.079398986618,"(42.3320219662957, -71.079398986618)"
192097616,3410,,TOWED MOTOR VEHICLE,D4,132,0,2019-12-04 08:50:00,2019,12,Wednesday,8,,MARLBOROUGH ST,42.354336426335,-71.0732376655949,"(42.354336426335, -71.0732376655949)"
192097614,3205,,M/V PLATES - LOST,C11,355,0,2019-11-27 18:00:00,2019,11,Wednesday,18,,ASHMONT ST,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)"
192097613,801,,ASSAULT - SIMPLE,D4,627,0,2019-12-02 10:20:00,2019,12,Monday,10,,PETERBOROUGH ST,42.343393880355,-71.0984928204013,"(42.343393880355, -71.0984928204013)"
192097612,724,,AUTO THEFT,B3,465,0,2019-12-04 09:00:00,2019,12,Wednesday,9,,MILTON AVE,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)"
192097611,3006,,SICK/INJURED/MEDICAL - PERSON,B2,237,0,2019-12-04 08:34:00,2019,12,Wednesday,8,,HUMPHREYS ST,42.320380544165,-71.0656278044367,"(42.320380544165, -71.0656278044367)"
192097610,2007,,VIOLATION - RESTRAINING ORDER (NO ARREST),A7,28,0,2019-12-03 16:00:00,2019,12,Tuesday,16,,BREMEN ST,42.3708180467024,-71.0392907813515,"(42.3708180467024, -71.0392907813515)"
192097608,3803,,M/V ACCIDENT - PERSONAL INJURY,B2,317,0,2019-12-04 09:16:00,2019,12,Wednesday,9,,"HUMBOLDT AVE & RUTHVEN ST
ROXBURY  MA 02121
UNITED",42.3126240136532,-71.0899159929809,"(42.3126240136532, -71.0899159929809)"
192097605,3410,,TOWED MOTOR VEHICLE,A1,70,0,2019-12-04 07:09:00,2019,12,Wednesday,7,,CHESTNUT ST,42.3576399059827,-71.0670320528167,"(42.3576399059827, -71.0670320528167)"
192097604,617,,LARCENY THEFT FROM BUILDING,A7,28,0,2019-11-19 09:32:00,2019,11,Tuesday,9,,BORDER ST,42.3708180467024,-71.0392907813515,"(42.3708180467024, -71.0392907813515)"
192097603,3006,,SICK/INJURED/MEDICAL - PERSON,E18,488,0,2019-12-04 06:00:00,2019,12,Wednesday,6,,RIVER ST,42.2630251186955,-71.1076285302851,"(42.2630251186955, -71.1076285302851)"
192097601,3410,,TOWED MOTOR VEHICLE,D4,167,0,2019-12-04 09:19:00,2019,12,Wednesday,9,,E BROOKLINE ST,42.3376346124163,-71.0701302397221,"(42.3376346124163, -71.0701302397221)"
192097599,2647,,THREATS TO DO BODILY HARM,D4,905,0,2019-12-04 06:59:00,2019,12,Wednesday,6,,E BROOKLINE ST,42.3386963528031,-71.0713987930045,"(42.3386963528031, -71.0713987930045)"
192097598,3410,,TOWED MOTOR VEHICLE,A7,24,0,2019-12-04 07:58:00,2019,12,Wednesday,7,,TRENTON ST,42.3781791620292,-71.0383387067509,"(42.3781791620292, -71.0383387067509)"
192097597,3008,,SUICIDE / SUICIDE ATTEMPT,A1,89,0,2019-12-04 08:16:00,2019,12,Wednesday,8,,COMMERCIAL ST,42.3624082041003,-71.0522613701883,"(42.3624082041003, -71.0522613701883)"
192097596,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,D14,775,0,2019-12-04 08:42:00,2019,12,Wednesday,8,,WALLINGFORD RD,42.3425233633793,-71.1512486934158,"(42.3425233633793, -71.1512486934158)"
192097595,3201,,PROPERTY - LOST/ MISSING,E5,520,0,2019-11-14 10:00:00,2019,11,Thursday,10,,WASHINGTON ST,42.2562159204022,-71.1240194732902,"(42.2562159204022, -71.1240194732902)"
192097594,724,,AUTO THEFT,B2,237,0,2019-12-04 00:00:00,2019,12,Wednesday,0,,HUMPHREYS ST,42.320380544165,-71.0656278044367,"(42.320380544165, -71.0656278044367)"
192097593,3803,,M/V ACCIDENT - PERSONAL INJURY,B3, ,0,2019-12-04 07:43:00,2019,12,Wednesday,7,,"CUMMINS HWY & LIVERMORE ST
MATTAPAN  MA 02126
UNIT",42.2735309739735,-71.1084209491673,"(42.2735309739735, -71.1084209491673)"
192097592,3006,,SICK/INJURED/MEDICAL - PERSON,A1,107,0,2019-12-04 08:02:00,2019,12,Wednesday,8,,FEDERAL ST,42.356132962307,-71.056634511585,"(42.356132962307, -71.056634511585)"
192097590,423,,ASSAULT - AGGRAVATED,D4,274,0,2019-12-04 07:20:00,2019,12,Wednesday,7,,COLUMBUS AVE,42.3389422618053,-71.083686054589,"(42.3389422618053, -71.083686054589)"
192097589,3801,,M/V ACCIDENT - OTHER,C6, ,0,2019-12-04 07:42:00,2019,12,Wednesday,7,,"MELNEA CASS BLVD & MASSACHUSETTS AVE
ROXBURY  MA 0",42.3325309964666,-71.0721299945038,"(42.3325309964666, -71.0721299945038)"
192097588,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,B2,300,0,2019-12-04 07:30:00,2019,12,Wednesday,7,,MARCELLA ST,42.3228409363412,-71.0953411947241,"(42.3228409363412, -71.0953411947241)"
192097587,3502,,MISSING PERSON - LOCATED,E18,556,0,2019-12-04 06:19:00,2019,12,Wednesday,6,,CANTERBURY ST,42.2785493068867,-71.1210337310664,"(42.2785493068867, -71.1210337310664)"
192097586,3005,,SICK ASSIST,B3,464,0,2019-12-04 06:20:00,2019,12,Wednesday,6,,BLUE HILL AVE,42.2917181578815,-71.0891180727784,"(42.2917181578815, -71.0891180727784)"
192097585,3410,,TOWED MOTOR VEHICLE,C11,358,0,2019-12-04 05:57:00,2019,12,Wednesday,5,,GREENBRIER ST,42.2973657587999,-71.0706287847913,"(42.2973657587999, -71.0706287847913)"
192097584,2647,,THREATS TO DO BODILY HARM,B2,311,0,2019-12-04 01:40:00,2019,12,Wednesday,1,,WARREN ST,42.3181203743471,-71.081887508917,"(42.3181203743471, -71.081887508917)"
192097582,3114,,INVESTIGATE PROPERTY,D4,270,0,2019-12-04 03:30:00,2019,12,Wednesday,3,,ALBANY ST,42.333184490912,-71.0739388100238,"(42.333184490912, -71.0739388100238)"
192097581,617,,LARCENY THEFT FROM BUILDING,C6, ,0,2019-12-04 00:30:00,2019,12,Wednesday,0,,CONGRESS ST,42.3500663388788,-71.0479899000028,"(42.3500663388788, -71.0479899000028)"
192097580,619,,LARCENY ALL OTHERS,A7,902,0,2019-12-04 02:00:00,2019,12,Wednesday,2,,MERIDIAN ST,42.3678029714918,-71.039433283207,"(42.3678029714918, -71.039433283207)"
192097579,613,,LARCENY SHOPLIFTING,A1,73,0,2019-12-04 02:50:00,2019,12,Wednesday,2,,CENTER PLZ,42.3598837223073,-71.0601618911374,"(42.3598837223073, -71.0601618911374)"
192097578,3005,,SICK ASSIST,C11,355,0,2019-12-04 02:50:00,2019,12,Wednesday,2,,GIBSON ST,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)"
192097576,1402,,VANDALISM,A1,102,0,2019-12-04 00:16:00,2019,12,Wednesday,0,,TREMONT ST,42.3565850033459,-71.0618950479877,"(42.3565850033459, -71.0618950479877)"
192097575,3807,,M/V ACCIDENT - OTHER CITY VEHICLE,C6, ,0,2019-12-04 02:17:00,2019,12,Wednesday,2,,"SEAPORT BLVD & BOSTON WHARF RD
SOUTH BOSTON  MA 02",42.3516950234871,-71.0455490020529,"(42.3516950234871, -71.0455490020529)"
192097573,3005,,SICK ASSIST,A7,23,0,2019-12-04 01:32:00,2019,12,Wednesday,1,,PRINCETON ST,42.3776599947373,-71.0356019803727,"(42.3776599947373, -71.0356019803727)"
192097572,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,335,0,2019-12-04 01:05:00,2019,12,Wednesday,1,,HAMILTON ST,42.3065865491003,-71.067478889028,"(42.3065865491003, -71.067478889028)"
192097571,2647,,THREATS TO DO BODILY HARM,C11,249,0,2019-12-04 01:18:00,2019,12,Wednesday,1,,TUTTLE ST,42.3135188586504,-71.0535630034927,"(42.3135188586504, -71.0535630034927)"
192097570,2905,,VAL - VIOLATION OF AUTO LAW,B2,237,0,2019-12-04 00:37:00,2019,12,Wednesday,0,,COLUMBIA RD,42.3189023470026,-71.0633735582514,"(42.3189023470026, -71.0633735582514)"
192097569,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B2,322,0,2019-12-03 23:47:00,2019,12,Tuesday,23,,HOLBORN ST,42.3152139692706,-71.0829263667882,"(42.3152139692706, -71.0829263667882)"
192097564,1102,,FRAUD - FALSE PRETENSE / SCHEME,E18,520,0,2019-12-03 12:15:00,2019,12,Tuesday,12,,METROPOLITAN AVE,42.2562159204022,-71.1240194732902,"(42.2562159204022, -71.1240194732902)"
192097563,423,,ASSAULT - AGGRAVATED,E18,483,0,2019-12-04 00:09:00,2019,12,Wednesday,0,,MASSASOIT ST,42.2627699047424,-71.1010093042353,"(42.2627699047424, -71.1010093042353)"
192096893,3005,,SICK ASSIST,A1,121,0,2019-12-01 00:58:00,2019,12,Sunday,0,,TREMONT ST,42.3494286414245,-71.0653664119742,"(42.3494286414245, -71.0653664119742)"
192097562,3410,,TOWED MOTOR VEHICLE,D14,752,0,2019-12-03 23:08:00,2019,12,Tuesday,23,,WASHINGTON ST,42.3497770211391,-71.1645254550381,"(42.3497770211391, -71.1645254550381)"
192097560,3005,,SICK ASSIST,C11,340,0,2019-12-03 23:07:00,2019,12,Tuesday,23,,BOWDOIN ST,42.3064802601339,-71.0667578307833,"(42.3064802601339, -71.0667578307833)"
192097559,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,434,0,2019-12-03 23:04:00,2019,12,Tuesday,23,,MILTON AVE,42.2834797755714,-71.0764540846272,"(42.2834797755714, -71.0764540846272)"
192097556,3005,,SICK ASSIST,B3,417,0,2019-12-03 22:25:00,2019,12,Tuesday,22,,STOCKTON ST,42.282656036841,-71.0737454109151,"(42.282656036841, -71.0737454109151)"
192097554,3005,,SICK ASSIST,C11,342,0,2019-12-03 22:20:00,2019,12,Tuesday,22,,LEVANT ST,42.3035761231106,-71.0688079727061,"(42.3035761231106, -71.0688079727061)"
192097552,3114,,INVESTIGATE PROPERTY,C6,231,0,2019-12-03 22:14:00,2019,12,Tuesday,22,,E SEVENTH ST,42.3323638525093,-71.0315381194886,"(42.3323638525093, -71.0315381194886)"
192097551,1832,,SICK ASSIST - DRUG RELATED ILLNESS,B2, ,0,2019-12-03 22:41:00,2019,12,Tuesday,22,,DUDLEY ST,42.3287258857203,-71.0838221696801,"(42.3287258857203, -71.0838221696801)"
192097550,423,,ASSAULT - AGGRAVATED,D14,939,0,2019-12-03 22:20:00,2019,12,Tuesday,22,,FANEUIL ST,42.3555533639672,-71.1527472139507,"(42.3555533639672, -71.1527472139507)"
192097549,3115,,INVESTIGATE PERSON,D4,284,0,2019-12-03 22:08:00,2019,12,Tuesday,22,,MASSACHUSETTS AVE,42.341070048036,-71.082552871798,"(42.341070048036, -71.082552871798)"
192097548,3115,,INVESTIGATE PERSON,A1,65,0,2019-12-03 21:37:00,2019,12,Tuesday,21,,LYNDE ST,42.3615085355216,-71.0644101524293,"(42.3615085355216, -71.0644101524293)"
192097547,801,,ASSAULT - SIMPLE,A15, ,0,2019-12-03 22:01:00,2019,12,Tuesday,22,,"POLK ST & BUNKER HILL ST
CHARLESTOWN  MA 02129
UNI",42.3786330313476,-71.0615750070653,"(42.3786330313476, -71.0615750070653)"
192097542,3410,,TOWED MOTOR VEHICLE,E5, ,0,2019-12-03 20:42:00,2019,12,Tuesday,20,,"CENTRE ST & BELLEVUE ST
WEST ROXBURY  MA 02132
UNI",42.2837139610057,-71.156966039912,"(42.2837139610057, -71.156966039912)"
192097539,3802,,M/V ACCIDENT - PROPERTY DAMAGE,D4,141,0,2019-12-03 08:50:00,2019,12,Tuesday,8,,"MASSACHUSETTS AVE & NEWBURY ST
BOSTON  MA 02115
UN",42.3481019666258,-71.0881410331755,"(42.3481019666258, -71.0881410331755)"
192097536,3115,,INVESTIGATE PERSON,E18,527,0,2019-12-03 20:51:00,2019,12,Tuesday,20,,HAMILTON ST,42.2360480855329,-71.1313129992775,"(42.2360480855329, -71.1313129992775)"
192097531,301,,ROBBERY,D14,796,0,2019-12-03 20:38:00,2019,12,Tuesday,20,,BRIGHTON AVE,42.3526660141443,-71.1297434816031,"(42.3526660141443, -71.1297434816031)"
192097529,3410,,TOWED MOTOR VEHICLE,C11,402,0,2019-12-03 20:04:00,2019,12,Tuesday,20,,FULLER ST,42.2836880724614,-71.0658789809746,"(42.2836880724614, -71.0658789809746)"
192097528,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,282,0,2019-12-01 18:00:00,2019,12,Sunday,18,,"2400 WASHINGTON ST
ROXBURY  MA 02119
UNITED STATES",42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)"
192097526,3125,,WARRANT ARREST - BOSTON WARRANT (MUST BE SUPPLEMENTAL),A1, ,0,2019-12-03 18:00:00,2019,12,Tuesday,18,,"WINTER ST & TREMONT ST
BOSTON  MA 02111
UNITED STA",42.3562490154655,-71.0622710201154,"(42.3562490154655, -71.0622710201154)"
192097524,617,,LARCENY THEFT FROM BUILDING,D4,170,0,2019-11-27 00:00:00,2019,11,Wednesday,0,,WORCESTER ST,42.3380595344711,-71.0763695172018,"(42.3380595344711, -71.0763695172018)"
192097523,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,362,0,2019-12-03 19:28:00,2019,12,Tuesday,19,,"DUNLAP ST & MELVILLE AVE
DORCHESTER  MA 02124
UNIT",42.2932859576748,-71.0718569924289,"(42.2932859576748, -71.0718569924289)"
192097522,3821,,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,C6,612,0,2019-12-03 13:00:00,2019,12,Tuesday,13,,MASSACHUSETTS AVE,42.3353844395738,-71.1067796487276,"(42.3353844395738, -71.1067796487276)"
192097521,1832,,SICK ASSIST - DRUG RELATED ILLNESS,B2, ,0,2019-12-03 19:44:00,2019,12,Tuesday,19,,LINGARD ST,42.316866997808,-71.0712300473582,"(42.316866997808, -71.0712300473582)"
192097520,3801,,M/V ACCIDENT - OTHER,D4,167,0,2019-12-01 20:15:00,2019,12,Sunday,20,,COMMONWEALTH AVE,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)"
192097519,3005,,SICK ASSIST,C6,914,0,2019-12-03 18:52:00,2019,12,Tuesday,18,,OLD COLONY AVE,42.3255739819077,-71.0524812959396,"(42.3255739819077, -71.0524812959396)"
192097518,3108,,FIRE REPORT,A1,117,0,2019-12-03 18:36:00,2019,12,Tuesday,18,,LAGRANGE ST,42.3515722081904,-71.0635392737323,"(42.3515722081904, -71.0635392737323)"
192097517,3115,,INVESTIGATE PERSON,D4,156,0,2019-12-03 18:20:00,2019,12,Tuesday,18,,TREMONT ST,42.3398353364559,-71.0792384742576,"(42.3398353364559, -71.0792384742576)"
192097516,2670,,HARASSMENT/ CRIMINAL HARASSMENT,E5,715,0,2019-12-03 18:57:00,2019,12,Tuesday,18,,STIMSON ST,42.2632604481907,-71.1662720957472,"(42.2632604481907, -71.1662720957472)"
192097515,520,,BURGLARY - RESIDENTIAL,B2,282,0,2019-12-03 08:50:00,2019,12,Tuesday,8,,HIGHLAND ST,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)"
192097514,3301,,VERBAL DISPUTE,C11,358,0,2019-12-03 18:47:00,2019,12,Tuesday,18,,PARK ST,42.2964193782633,-71.0686461654138,"(42.2964193782633, -71.0686461654138)"
192097513,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,77,0,2019-12-03 19:00:00,2019,12,Tuesday,19,,NEW SUDBURY ST,42.3618385665647,-71.0597648909416,"(42.3618385665647, -71.0597648909416)"
192097511,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,77,0,2019-12-03 18:00:00,2019,12,Tuesday,18,,NEW SUDBURY ST,42.3618385665647,-71.0597648909416,"(42.3618385665647, -71.0597648909416)"
192097509,2647,,THREATS TO DO BODILY HARM,A7,28,0,2019-12-03 19:23:00,2019,12,Tuesday,19,,EUTAW ST,42.3708180467024,-71.0392907813515,"(42.3708180467024, -71.0392907813515)"
192097508,3502,,MISSING PERSON - LOCATED,B3,465,0,2019-12-02 16:00:00,2019,12,Monday,16,,WOODRUFF WAY,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)"
192097507,3803,,M/V ACCIDENT - PERSONAL INJURY,C6,200,0,2019-12-03 17:16:00,2019,12,Tuesday,17,,WILLIAM T MORRISSEY BLVD,42.3412875043904,-71.054679326494,"(42.3412875043904, -71.054679326494)"
192097506,3115,,INVESTIGATE PERSON,B3,428,0,2019-12-03 18:36:00,2019,12,Tuesday,18,,WOOLSON ST,42.2815219555063,-71.0900840805971,"(42.2815219555063, -71.0900840805971)"
192097505,619,,LARCENY ALL OTHERS,B2,282,0,2019-12-02 14:23:00,2019,12,Monday,14,,ELM HILL AVE,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)"
192097504,1106,,FRAUD - CREDIT CARD / ATM FRAUD,External,167,0,2019-11-19 12:00:00,2019,11,Tuesday,12,,NE PINE ISLAND RD,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)"
192097503,3005,,SICK ASSIST,D4,134,0,2019-12-03 18:22:00,2019,12,Tuesday,18,,BOYLSTON ST,42.3503786997765,-71.0762609838281,"(42.3503786997765, -71.0762609838281)"
192097502,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,E13,574,0,2019-12-02 23:00:00,2019,12,Monday,23,,LOURDES AVE,42.3097185676727,-71.1042943178765,"(42.3097185676727, -71.1042943178765)"
192097501,531,,BREAKING AND ENTERING (B&E) MOTOR VEHICLE (NO PROPERTY STOLEN),C6,200,0,2019-11-25 19:30:00,2019,11,Monday,19,,BOSTON ST,42.3412875043904,-71.054679326494,"(42.3412875043904, -71.054679326494)"
192097499,801,,ASSAULT - SIMPLE,D4,131,0,2019-12-03 17:43:00,2019,12,Tuesday,17,,CLARENDON ST,42.3536259261795,-71.0766626214425,"(42.3536259261795, -71.0766626214425)"
192097498,801,,ASSAULT - SIMPLE,D4,594,0,2019-12-03 18:24:00,2019,12,Tuesday,18,,MASSACHUSETTS AVE,42.3418695197559,-71.0837219015865,"(42.3418695197559, -71.0837219015865)"
192097497,3803,,M/V ACCIDENT - PERSONAL INJURY,E13,610,0,2019-12-03 18:00:00,2019,12,Tuesday,18,,S HUNTINGTON AVE,42.3223528652278,-71.1121899200798,"(42.3223528652278, -71.1121899200798)"
192097495,3006,,SICK/INJURED/MEDICAL - PERSON,B3,434,0,2019-12-03 17:56:00,2019,12,Tuesday,17,,THETFORD AVE,42.2846599101962,-71.078399968595,"(42.2846599101962, -71.078399968595)"
192097494,2905,,VAL - VIOLATION OF AUTO LAW,D14,803,0,2019-12-03 17:50:00,2019,12,Tuesday,17,,"CAMBRIDGE ST & HANO ST
BRIGHTON  MA 02134
UNITED S",42.3540349800198,-71.1363080294733,"(42.3540349800198, -71.1363080294733)"
192097492,611,,LARCENY PICK-POCKET,A1,76,0,2019-12-03 17:33:00,2019,12,Tuesday,17,,"CANAL ST & CAUSEWAY ST
BOSTON  MA 02114
UNITED STA",42.3655430302429,-71.0612449595545,"(42.3655430302429, -71.0612449595545)"
192097491,3114,,INVESTIGATE PROPERTY,D4, ,0,2019-11-30 10:00:00,2019,11,Saturday,10,,TREMONT ST,42.345903001121,-71.0694632197341,"(42.345903001121, -71.0694632197341)"
192097488,1402,,VANDALISM,C11,357,0,2019-12-03 17:20:00,2019,12,Tuesday,17,,WASHINGTON ST,42.2974533941774,-71.0725342496612,"(42.2974533941774, -71.0725342496612)"
192097487,3830,,M/V - LEAVING SCENE - PERSONAL INJURY,B2,304,0,2019-12-03 17:15:00,2019,12,Tuesday,17,,WASHINGTON ST,42.3194396621822,-71.0946746708667,"(42.3194396621822, -71.0946746708667)"
192097486,3005,,SICK ASSIST,B2,306,0,2019-12-03 17:24:00,2019,12,Tuesday,17,,DUNFORD ST,42.3174031374803,-71.0947620529945,"(42.3174031374803, -71.0947620529945)"
192097485,3115,,INVESTIGATE PERSON,E18,482,0,2019-12-03 17:10:00,2019,12,Tuesday,17,,RIVER ST,42.2658081648317,-71.0979881550695,"(42.2658081648317, -71.0979881550695)"
192095356,1402,,VANDALISM,A1, ,0,2019-11-24 13:00:00,2019,11,Sunday,13,,REVERE ST,42.3595234800568,-71.0684825815363,"(42.3595234800568, -71.0684825815363)"
192097484,3803,,M/V ACCIDENT - PERSONAL INJURY,B3,432,0,2019-12-03 17:38:00,2019,12,Tuesday,17,,MASCOT ST,42.2853902196764,-71.0845772951683,"(42.2853902196764, -71.0845772951683)"
192097483,3201,,PROPERTY - LOST/ MISSING,E18,574,0,2019-12-03 13:30:00,2019,12,Tuesday,13,,HYDE PARK AVE,42.3097185676727,-71.1042943178765,"(42.3097185676727, -71.1042943178765)"
192097481,2007,,VIOLATION - RESTRAINING ORDER (NO ARREST),B3,465,0,2019-12-02 18:34:00,2019,12,Monday,18,,NORFOLK ST,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)"
192097480,1501,,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,C11,460,0,2019-12-03 16:43:00,2019,12,Tuesday,16,,"COLUMBIA RD & GENEVA AVE
DORCHESTER  MA 02121
UNIT",42.3060309980226,-71.078215049504,"(42.3060309980226, -71.078215049504)"
192097479,613,,LARCENY SHOPLIFTING,A1,111,0,2019-12-03 15:51:00,2019,12,Tuesday,15,,WINTER ST,42.3560237338871,-71.0617761514159,"(42.3560237338871, -71.0617761514159)"
192097478,3114,,INVESTIGATE PROPERTY,B3,406,0,2019-12-03 16:36:00,2019,12,Tuesday,16,,RIVER ST,42.2716764378985,-71.0786978998951,"(42.2716764378985, -71.0786978998951)"
192097477,1402,,VANDALISM,B2,326,0,2019-12-03 16:13:00,2019,12,Tuesday,16,,FAYSTON ST,42.3136901621941,-71.0769674094183,"(42.3136901621941, -71.0769674094183)"
192097476,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,61,0,2019-12-03 15:30:00,2019,12,Tuesday,15,,LEGENDS WAY,42.3664354633178,-71.0613541253703,"(42.3664354633178, -71.0613541253703)"
192097475,613,,LARCENY SHOPLIFTING,B3,406,0,2019-12-03 16:42:00,2019,12,Tuesday,16,,RIVER ST,42.272228079627,-71.0700614903142,"(42.272228079627, -71.0700614903142)"
192097474,3114,,INVESTIGATE PROPERTY,A1,93,0,2019-12-03 17:13:00,2019,12,Tuesday,17,,FANEUIL HALL MARKETPLACE,42.3599796722636,-71.0547413455264,"(42.3599796722636, -71.0547413455264)"
192097473,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,520,0,2019-12-03 10:15:00,2019,12,Tuesday,10,,HYDE PARK AVE,42.2562159204022,-71.1240194732902,"(42.2562159204022, -71.1240194732902)"
192097471,3115,,INVESTIGATE PERSON,E18,555,0,2019-12-03 16:10:00,2019,12,Tuesday,16,,GREW AVE,42.2751004941296,-71.1217814826744,"(42.2751004941296, -71.1217814826744)"
192097470,2647,,THREATS TO DO BODILY HARM,B2,465,0,2019-12-02 20:00:00,2019,12,Monday,20,,FISHER AVE,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)"
192097469,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,387,0,2019-12-02 13:00:00,2019,12,Monday,13,,BEARSE AVE,42.2721464484103,-71.0619677819265,"(42.2721464484103, -71.0619677819265)"
192097468,2647,,THREATS TO DO BODILY HARM,A1,93,0,2019-12-03 00:00:00,2019,12,Tuesday,0,,NORTH ST,42.3604509549861,-71.0564401824253,"(42.3604509549861, -71.0564401824253)"
192097466,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,604,0,2019-12-02 20:30:00,2019,12,Monday,20,,HILLSIDE ST,42.330916264922,-71.1047582274814,"(42.330916264922, -71.1047582274814)"
192097465,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11, ,0,2019-12-03 16:37:00,2019,12,Tuesday,16,,"TALBOT AVE & BRENT ST
DORCHESTER  MA 02124
UNITED ",42.2896039653128,-71.0683380572958,"(42.2896039653128, -71.0683380572958)"
192097463,2647,,THREATS TO DO BODILY HARM,C11,334,0,2019-12-03 09:00:00,2019,12,Tuesday,9,,COLEMAN ST,42.3087350511355,-71.0654525392895,"(42.3087350511355, -71.0654525392895)"
